:ID,:LABEL,label,codeSystem,hasCode
CS:r-i-lo-n-nh-p-xoang-ch-m,ClinicalSign,rối loạn nhịp xoang chậm,,
D:bl-c,Disease,blốc,,
AS:xoang-nh,AnatomicalSite,xoang-nhĩ,,
D:t-c-n-t-xoang,Disease,tắc nút xoang,,
CS:v-thu,ClinicalSign,vô thu,,
D:h-i-ch-ng-nh-p-ch-m-nhanh,Disease,hội chứng nhịp châm-nhanh,,
CS:nh-p-th-t-ch-m,ClinicalSign,nhịp thất chậm,,
PR:m-y-t-o-nh-p,Procedure,máy tạo nhịp,,
D:b-nh-n-t-xoang,Disease,bệnh nút xoang,,
D:bl-c-nh-th-t-i,Disease,Blốc nhĩ-thất độ I,,
IM:i-n-t-m-b-his,ImagingModality,điện tâm đồ bó His,,
D:r-i-lo-n-d-n-truy-n-nh-th-t,Disease,rối loạn dẫn truyền nhĩ-thất,,
D:bl-c-nh-th-t-m-c-cao,Disease,blốc nhĩ-thất mức độ cao,,
D:r-i-lo-n-d-n-truy-n-nh-th-t,Disease,Rối loạn dẫn truyền nhĩ-thất,,
D:bl-c-nh-th-t-ii-d-ng-mobitz-i,Disease,blốc nhĩ-thất độ II dạng Mobitz I,,
D:bl-c-nh-th-t-i,Disease,blốc nhĩ-thất độ I,,
AS:b-his,AnatomicalSite,bó His,,
D:bl-c-nh-th-t-iii,Disease,blốc nhĩ-thất độ III,,
D:bl-c-nh-th-t-iii-b-m-sinh,Disease,blốc nhĩ thất độ III bẩm sinh,,
D:bl-c-nh-nh-ph-i,Disease,blốc nhánh phải,,
D:bl-c-nh-nh-tr-i,Disease,blốc nhánh trái,,
D:bl-c-ph-n-nh-nh,Disease,blốc phân nhánh,,
D:r-i-lo-n-d-n-truy-n-n-i-t-i,Disease,Rối loạn dẫn truyền nội tại,,
D:b-nh-l-c-a-tim,Disease,bệnh lý của tim,,
D:b-nh-t-ng-huy-t-p,Disease,bệnh tăng huyết áp,,
D:bl-c-nh-th-t-iii,Disease,Blốc nhĩ thất độ III,,
D:bl-c-hai-nh-nh,Disease,Blốc hai nhánh,,
D:bl-c-nh-th-t-ii,Disease,Blốc nhĩ thất độ II,,
D:bl-c-nh-th-t-i,Disease,Blốc nhĩ thất độ I,,
D:v-t-m-thu,Disease,Vô tâm thu,,
D:h-i-ch-ng-xoang-c-nh,Disease,Hội chứng xoang cảnh,,
D:u-xoang-c-nh,Disease,u xoang cảnh,,
CS:nh-p-xoang-ch-m,ClinicalSign,Nhịp xoang chậm,,
CS:v-t-m-thu,ClinicalSign,vô tâm thu,,
CS:gi-m-p-huy-t,ClinicalSign,Giảm áp huyết,,
CS:nh-p-tim-gi-m,ClinicalSign,Nhịp tim giảm,,
CS:v-t-m-thu,ClinicalSign,Vô tâm thu,,
CS:h-p,ClinicalSign,Hạ áp,,
PR:t-o-nh-i-m-u-c-tim-v-ng-v-ch,Procedure,tạo nhồi máu cơ tim vùng vách,,
D:r-i-lo-n-nh-p-ch-m,Disease,Rối loạn nhịp chậm,,
D:bl-c-nh-th-t-cao,Disease,Blốc nhĩ thất độ cao,,
PR:thay-van-ng-m-ch-ch,Procedure,Thay van động mạch chủ,,
PR:m-tim-b-m-sinh,Procedure,Mổ tim bẩm sinh,,
TR:m-y-t-o-nh-p,Treatment,Máy tạo nhịp,,
DR:thu-c-ch-ng-lo-n-nh-p,Drug,thuốc chống loạn nhịp,,
CS:gi-m-nh-p-tim,ClinicalSign,giảm nhịp tim,,
PR:c-t-b-his,Procedure,Cắt bó His,,
D:r-i-lo-n-nh-p-nhanh-tr-n-th-t,Disease,rối loạn nhịp nhanh trên thất,,
PR:m-y-t-o-nh-p-hai-bu-ng-tim,Procedure,máy tạo nhịp hai buồng tim,,
D:suy-tim-m-n,Disease,Suy tim mãn,,
D:r-i-lo-n-d-n-truy-n-n-i-th-t,Disease,Rối loạn dẫn truyền nội thất,,
D:r-i-lo-n-d-n-truy-n-nh-th-t-ii-iii,Disease,Rối loạn dẫn truyền nhĩ thất độ II / III,,
AS:v-ng-sau-v-d-i-tim,AnatomicalSite,vùng sau và dưới tim,,
D:r-i-lo-n-d-n-truy-n-nh-th-t-ii-iii,Disease,Rối loạn dẫn truyền nhĩ-thất độ II / III,,
AS:v-ng-tr-c,AnatomicalSite,vùng trước,,
PR:ph-u-thu-t-tim,Procedure,phẫu thuật tim,,
D:ng-c,Disease,Ngộ độc,,
DR:thu-c-gi-m-nh-p,Drug,Thuốc giảm nhịp,,
PR:m-y-chuy-n-nh-p-ph-rung-tim-t-ng-c-y-v-o-c-th,Procedure,Máy chuyển nhịp/phá rung tim tự động cấy vào cơ thể,,
D:nh-p-nhanh-th-t-nt,Disease,Nhịp nhanh thất (NT),,
D:rung-th-t-rt,Disease,Rung thất (RT),,
CS:cho-ng,ClinicalSign,Choáng,,
PR:m-y-chuy-n-nh-p-ph-rung-tim-t-ng-c-y-v-o-c-th-aicd,Procedure,Máy chuyển nhịp / phá rung tim tự động cấy vào cơ thể (AICD),,
DR:thu-c-ch-ng-lo-n-nh-p,Drug,Thuốc chống loạn nhịp,,
D:b-nh-lo-n-s-n-th-t-ph-i,Disease,bệnh loạn sản thất phải,,
D:h-i-ch-ng-brugada,Disease,hội chứng Brugada,,
PR:th-m-d-i-n-sinh-l-h-c-td-slh,Procedure,thăm dò điện sinh lý học (TDĐSLH),,
D:r-i-lo-n-nh-p-nhanh-th-t,Disease,Rối loạn nhịp nhanh thất,,
D:nt-rt,Disease,NT/RT,,
D:nt,Disease,NT,,
D:b-nh-l-i-k-m,Disease,bệnh lý đi kèm,,
SV:suy-tim-nyha-iv,Severity,Suy tim NYHA độ IV,,
AS:c-ng-c,AnatomicalSite,cơ ngực,,
D:bl-c-mobitz-ii,Disease,blốc Mobitz II,,
D:bl-c-wenckeback,Disease,blốc Wenckeback,,
D:cu-ng-ng-nh,Disease,cuồng động nhĩ,,
IF:s-ng-p,ImagingFinding,Sóng P,,
IF:ph-c-b-qrs,ImagingFinding,phức bộ QRS,,
M:70-nh-p-ph-t,Measurement,70 nhịp/phút,,
IF:kh-c-c-th-t,ImagingFinding,khử cực thất,,
D:r-i-lo-n-nh-p-nhanh-tr-n-th-t,Disease,Rối loạn nhịp nhanh trên thất,,
D:r-i-lo-n-nh-p-nh,Disease,Rối loạn nhịp ở nhĩ,,
D:bl-c-nh-th-t-cao,Disease,blốc nhĩ thất cao,,
M:s-ng-p,Measurement,sóng P,,
D:nh-p-nhanh-nh,Disease,nhịp nhanh nhĩ,,
D:r-i-lo-n-nh-p-nhanh-nh,Disease,rối loạn nhịp nhanh ở nhĩ,,
D:r-i-lo-n-nh-p-nhanh-nh-m-n-t-nh,Disease,rối loạn nhịp nhanh nhĩ mãn tính,,
AS:t-i-ch-a-m-y-t-o-nh-p,AnatomicalSite,túi chứa máy tạo nhịp,,
PR:ph-u-thu-t-i-u-ch-nh,Procedure,Phẫu thuật điều chỉnh,,
D:nh-h-ng-x-u-v-huy-t-ng,Disease,ảnh hưởng xấu về huyết động,,
D:r-i-lo-n-nh-p-th-t-c-t-nh,Disease,rối loạn nhịp thất ác tính,,
D:sick-sinus-syndrome,Disease,Sick sinus syndrome,,
D:atrial-disease,Disease,atrial disease,,
D:sinus-node-dysfunction,Disease,sinus node dysfunction,,
D:tachycardia-bradycardia-syndrome,Disease,Tachycardia-Bradycardia syndrome,,
D:chronic-sinus-disease,Disease,Chronic sinus disease,,
TR:pacing,Treatment,pacing,,
D:myocardial-infarction,Disease,myocardial infarction,,
D:atrioventricular-block,Disease,atrioventricular block,,
D:bundle-branch-block,Disease,Bundle branch block,,
DR:thu-c-ch-n,Drug,Thuốc chẹn β,,
PR:m-y-chuy-n-nh-p-ph-rung-c-y-trong-ng-i-cnprctn-implantable-cardioverter-defibrillator,Procedure,Máy chuyển nhịp phá rung cấy trong người - CNPRCTN (Implantable cardioverter- defibrillator),,
PR:ph-u-thu-t-b-c-c-u-n-i-mv,Procedure,Phẫu thuật bắc cầu nối ĐMV,,
PR:m-y-cnprctn,Procedure,Máy CNPRCTN,,
PR:t-h-y-b-ng-s-ng-t-n-s-cao-radio-frequency-ablation,Procedure,Đốt hủy bằng sóng tần số cao (Radio- frequency ablation),,
D:t-t-do-tim-tdt-sudden-cardiac-death,Disease,Đột tử do tim - ĐTDT (sudden cardiac death),,
D:tdt,Disease,ĐTDT,,
D:b-nh-ng-m-ch-v-nh-mv,Disease,bệnh động mạch vành (ĐMV),,
RF:t-ng-cholesterol-m-u,RiskFactor,Tăng cholesterol máu,,
RF:qu-c-n,RiskFactor,Quá cân,,
RF:r-i-lo-n-dung-n-p-glucose,RiskFactor,Rối loạn dung nạp glucose,,
IF:ph-i-th-t-tr-i,ImagingFinding,Phì đại thất trái,,
D:t-t-do-tim,Disease,Đột tử do tim,,
CS:rung-th-t,ClinicalSign,Rung thất,,
PR:m-y-ph-rung-c-y-trong-ng-i,Procedure,Máy phá rung cấy trong người,,
D:x-v-a-mv,Disease,Xơ vữa ĐMV,,
D:mv-xu-t-ph-t-t-ng-m-ch-ph-i,Disease,ĐMV xuất phát từ động mạch phổi,,
D:thi-u-s-n-mv,Disease,Thiểu sản ĐMV,,
D:co-th-t-mv,Disease,Co thắt ĐMV,,
D:b-c-t-ch-mv,Disease,Bóc tách ĐMV,,
D:thuy-n-t-c-mv,Disease,Thuyên tắc ĐMV,,
D:vi-m-mv,Disease,Viêm ĐMV,,
D:vi-m-ng-m-ch-t-b-o-kh-ng-l,Disease,Viêm động mạch tế bào khổng lồ,,
D:x-h-a-h-th-ng-ti-n-tri-n,Disease,Xơ hóa hệ thống tiến triển,,
D:b-nh-c-tim-do-t-ng-huy-t-p,Disease,Bệnh cơ tim do tăng huyết áp,,
D:lo-n-s-n-th-t-ph-i-sinh-lo-n-nh-p,Disease,Loạn sản thất phải sinh loạn nhịp,,
D:h-p-van-ng-m-ch-ch-b-m-sinh,Disease,Hẹp van động mạch chủ bẩm sinh,,
D:t-ng-p-ng-m-ch-ph-i-nguy-n-ph-t,Disease,Tăng áp động mạch phổi nguyên phát,,
D:b-nh-tim-th-m-nhi-m-v-vi-m,Disease,Bệnh tim thâm nhiễm và viêm,,
D:nhi-m-s-t,Disease,Nhiễm sắt,,
D:b-t-th-ng-i-n-h-c-nguy-n-ph-t,Disease,Bất thường điện học nguyên phát,,
D:h-i-ch-ng-qt-d-i,Disease,Hội chứng QT dài,,
D:h-i-ch-ng-wpw,Disease,Hội chứng WPW,,
D:bloc-tim-b-m-sinh,Disease,Bloc tim bẩm sinh,,
D:rung-th-t-v-c-n,Disease,Rung thất vô căn,,
D:h-i-ch-ng-brugada,Disease,Hội chứng Brugada,,
D:h-i-ch-ng-t-t-ban-m-n-ng-v-ng-ng-nam,Disease,Hội chứng đột tử ban đêm ở đàn ông vùng Đông Nam Á,,
DR:procainamide,Drug,Procainamide,,
DR:ibutilide,Drug,Ibutilide,,
DR:bepridil,Drug,Bepridil,,
DR:terfenadine,Drug,Terfenadine,,
DR:astemizole,Drug,Astemizole,,
DR:claritromycin,Drug,Claritromycin,,
DR:cotrimoxazole,Drug,Cotrimoxazole,,
DR:ketoconazole,Drug,Ketoconazole,,
DR:cisapride,Drug,Cisapride,,
DR:thu-c-ch-ng-tr-m-c-m-3-v-ng,Drug,Thuốc chống trầm cảm 3 vòng,,
PR:hstp,Procedure,HSTP,,
D:rung-th-t,Disease,Rung thất,,
PR:b-ng-m-t-n-gi-p-th,Procedure,bóng-mặt nạ giúp thở,,
PR:m-t-n-thanh-qu-n,Procedure,mặt nạ thanh quản,,
PR:ng-combitube,Procedure,ống Combitube,,
D:ho-t-ng-i-n-kh-ng-c-m-ch,Disease,Hoạt động điện không có mạch,,
D:rung-th-t-nh-p-nhanh-th-t-g-y-m-t-m-ch,Disease,Rung thất/nhịp nhanh thất gây mất mạch,,
DR:tm,Drug,TM,,
DR:nahco3,Drug,NaHCO3,,
D:ng-c-thu-c-ch-ng-tr-m-c-m-3-v-ng,Disease,Ngộ độc thuốc chống trầm cảm 3 vòng,,
D:t-ng-k-m-u,Disease,tăng K máu,,
D:h-can-xi-m-u,Disease,hạ can-xi máu,,
D:ng-c-thu-c-ch-n-can-xi,Disease,ngộ độc thuốc chẹn can-xi,,
G:hdqt-2000,Guideline,HDQT 2000,,
D:ng-ng-tim,Disease,ngưng tim,,
D:rung-th-t-nh-p-nhanh-th-t,Disease,Rung thất/Nhịp nhanh thất,,
PR:s-c-i-n-ph-rung,Procedure,Sốc điện phá rung,,
D:h-mg-m-u,Disease,Hạ Mg máu,,
D:rung-th-t-nh-p-nhanh-th-t,Disease,Rung thất/nhịp nhanh thất,,
D:toan-m-u,Disease,Toan máu,,
D:t-ng-h-k-m-u,Disease,Tăng/hạ K máu,,
D:h-th-n-nhi-t,Disease,Hạ thân nhiệt,,
D:ch-n-p-tim-c-p,Disease,Chèn ép tim cấp,,
D:tr-n-kh-m-ng-ph-i-p,Disease,Tràn khí màng phổi ép,,
D:rung-th-t-s-ng-nh,Disease,Rung thất sóng nhỏ,,
PR:t-o-nh-p-t-m-th-i-qua-da,Procedure,Tạo nhịp tạm thời qua da,,
D:b-nh-tim-n-n,Disease,Bệnh tim nền,,
LT:x-t-nghi-m-men-tim,LabTest,Xét nghiệm men tim,,
AS:ch-c-n-ng-th-t-tr-i,AnatomicalSite,Chức năng thất trái,,
D:thi-u-m-u-c-c-b-tim,Disease,Thiếu máu cục bộ tim,,
PR:nghi-m-ph-p-g-ng-s-c,Procedure,Nghiệm pháp gắng sức,,
IM:x-h-nh-c-tim,ImagingModality,Xạ hình cơ tim,,
IM:h-nh-nh-c-ng-h-ng-t,ImagingModality,Hình ảnh cộng hưởng từ,,
PR:sinh-thi-t-tim,Procedure,Sinh thiết tim,,
D:au-th-t-ng-c-prinzmetal,Disease,Đau thắt ngực Prinzmetal,,
D:r-i-lo-n-nh-p-tim-do-thu-c,Disease,Rối loạn nhịp tim do thuốc,,
D:thi-u-oxy-m,Disease,Thiếu oxy mô,,
PR:t-i-t-i-m-u,Procedure,Tái tưới máu,,
D:ng-ng-tim-th-ph-t,Disease,Ngưng tim thứ phát,,
TR:li-u-ph-p-ch-ng-lo-n-nh-p,Treatment,Liệu pháp chống loạn nhịp,,
D:r-i-lo-n-nh-p-th-t,Disease,rối loạn nhịp thất,,
M:pstm-th-t-tr-i,Measurement,PSTM thất trái,,
IM:i-n-tim-v-i-t-n-hi-u-trung-b-nh-h-a,ImagingModality,Điện tim với tín hiệu trung bình hóa,,
IF:i-n-th-tr,ImagingFinding,Điện thế trễ,,
D:r-i-lo-n-d-n-truy-n-trong-th-t,Disease,Rối loạn dẫn truyền trong thất,,
G:h-ng-d-n-c-a-tr-ng-m-n-tim-m-ch-v-h-i-tim-m,Guideline,Hướng dẫn của Trường Môn Tim Mạch và Hội Tim Mỹ,,
M:pstm-th-p,Measurement,PSTM thấp,,
DR:thu-c-ch-n-propranolol,Drug,thuốc chẹn β propranolol,,
DR:thu-c-ch-n-timolol,Drug,thuốc chẹn β timolol,,
DR:thu-c-ch-n,Drug,thuốc chẹn β,,
DR:thu-c-ch-n-metoprolol,Drug,thuốc chẹn β metoprolol,,
DR:ch-n,Drug,chẹn β,,
DR:amiodarone,Drug,amiodarone,,
DR:d-l-sotalol,Drug,"d,l-sotalol",,
DR:trandolapril,Drug,trandolapril,,
D:t-vong-tim-m-ch,Disease,Tử vong tim mạch,,
D:ntt-th-t,Disease,NTT thất,,
IM:holter-ecg,ImagingModality,Holter ECG,,
DR:procainamide,Drug,procainamide,,
D:ng-ng-tim-do-r-i-lo-n-nh-p,Disease,Ngưng tim do rối loạn nhịp,,
D:r-i-lo-n-nh-p-do-thu-c,Disease,Rối loạn nhịp do thuốc,,
PR:m-y-chuy-n-nh-p-ph-rung-c-y-trong-ng-i,Procedure,Máy chuyển nhịp phá rung cấy trong người,,
D:nh-p-nhanh-th-t-k-o-d-i,Disease,Nhịp nhanh thất kéo dài,,
DR:thu-c-cmc,Drug,Thuốc ƯCMC,,
CS:nnt,ClinicalSign,NNT,,
PR:k-ch-th-ch-ch-ng-tr-nh,Procedure,kích thích chương trình,,
DR:thu-c-nh-m-i,Drug,thuốc nhóm I,,
PR:ph-u-thu-t-b-c-c-u-n-i,Procedure,Phẫu thuật bắc cầu nối,,
TR:ph-ng-ng-a-th-ph-t,Treatment,phòng ngừa thứ phát,,
D:b-nh-tim-th-c-th,Disease,bệnh tim thực thể,,
D:nh-p-nhanh-th-t-k-o-d-i,Disease,nhịp nhanh thất kéo dài,,
G:cardiac-arrest-in-seattle-conventional-versus-amiodarone-drug-evaluation,Guideline,Cardiac Arrest in Seattle: Conventional versus Amiodarone Drug Evaluation,,
G:electrophysiologic-study-versus-electrocardiographic-monitoring,Guideline,Electrophysiologic Study Versus Electrocardiographic Monitoring,,
DR:thu-c-nh-m-iii-amiodarone,Drug,thuốc nhóm III amiodarone,,
DR:sotalol,Drug,sotalol,,
DR:imipramine,Drug,imipramine,,
DR:mexiletine,Drug,mexiletine,,
DR:pirmenol,Drug,pirmenol,,
D:rung,Disease,rung,,
DR:metoprolol,Drug,metoprolol,,
PR:t-h-y-ng-d-n-truy-n-ph,Procedure,Đốt hủy đường dẫn truyền phụ,,
IM:s-ng-t-n-s-cao,ImagingModality,Sóng tần số cao,,
D:nh-p-nhanh-th-t-v-c-n,Disease,Nhịp nhanh thất vô căn,,
PR:t-h-y-b-ng-s-ng-t-n-s-cao,Procedure,Đốt hủy bằng sóng tần số cao,,
D:b-nh-tim-th-c-th,Disease,Bệnh tim thực thể,,
D:ventricular-arrhythmias,Disease,ventricular arrhythmias,,
D:acute-myocardial-infarction,Disease,acute myocardial infarction,,
G:acc-aha-guidelines,Guideline,ACC/AHA Guidelines,,
TR:cardiac-arrhythmia-suppression-trial,Treatment,Cardiac Arrhythmia Suppression Trial,,
D:arrhythmias,Disease,arrhythmias,,
D:vi-m-n-i-t-m-m-c-nhi-m-tr-ng-tr-n-van-nguy-n-g-c,Disease,Viêm nội tâm mạc nhiễm trùng trên van nguyên gốc,,
PTH:nh-m-hacek,Pathogen,Nhóm HACEK,,
D:sang-th-ng-tim,Disease,Sang thương tim,,
D:vi-m-n-i-m-c-ng-m-ch-nhi-m-tr-ng,Disease,viêm nội mạc động mạch nhiễm trùng,,
D:vntmnt-c-p,Disease,VNTMNT cấp,,
D:vntmnt-b-n-c-p,Disease,VNTMNT bán cấp,,
PTH:streptococcus-viridans,Pathogen,Streptococcus viridans,,
PTH:staphylococcus-epi-dermidis,Pathogen,Staphylococcus epi- dermidis,,
RF:ng-i-ch-ch-ma-t-y-t-nh-m-ch,RiskFactor,người chích ma túy tĩnh mạch,,
D:vntmnt-tr-n-van-nguy-n-g-c,Disease,VNTMNT trên van nguyên gốc,,
D:van-ng-m-ch-ch-c-2-m-nh,Disease,Van động mạch chủ có 2 mảnh,,
PTH:staphylo-coccus-epidermidis,Pathogen,Staphylo- coccus epidermidis,,
PTH:tr-c-khu-n-gram-m,Pathogen,Trực khuẩn Gram âm,,
PTH:staphylococcus-epidermidis,Pathogen,Staphylococcus epidermidis,,
AS:m-ng-nh-y-ng-h-h-p-tr-n,AnatomicalSite,màng nhày đường hô hấp trên,,
PTH:staphylococcus-coagulase-m,Pathogen,Staphylococcus coagulase âm,,
AS:van-ng-m-ch,AnatomicalSite,van động mạch,,
D:vi-m-n-i-t-m-m-c-nhi-m-tr-ng-tr-n-van-nh-n-t-o,Disease,Viêm nội tâm mạc nhiễm trùng trên van nhân tạo,,
D:vi-m-n-i-t-m-m-c-nhi-m-tr-ng-van-nh-n-t-o-vntmnt,Disease,Viêm nội tâm mạc nhiễm trùng van nhân tạo (VNTMNT),,
PTH:diphtheroid,Pathogen,Diphtheroid,,
PTH:a-vi-khu-n,Pathogen,Đa vi khuẩn,,
D:vi-m-n-i-m-c-t-cung,Disease,Viêm nội mạc tử cung,,
D:nhi-m-tr-ng-v-ng-ch-u,Disease,nhiễm trùng vùng chậu,,
PTH:streptococcus-nh-m-b,Pathogen,Streptococcus nhóm B,,
AS:shunt-ng-t-nh-m-ch,AnatomicalSite,shunt động tĩnh mạch,,
CS:t-ng-cung-l-ng-tim,ClinicalSign,tăng cung lượng tim,,
DR:penicillin-g,Drug,penicillin G,,
PTH:streptococcus-bovis,Pathogen,Streptococcus bovis,,
PTH:staphylococcus-kh-ng-oxacillin,Pathogen,Staphylococcus kháng oxacillin,,
DR:kh-ng-aminoglycoside,Drug,kháng aminoglycoside,,
AS:ng-ti-u-h-a,AnatomicalSite,ống tiêu hóa,,
D:nhi-m-tr-ng-ti-u,Disease,nhiễm trùng tiểu,,
PTH:haemophilus,Pathogen,Haemophilus,,
PTH:actinobacillus,Pathogen,Actinobacillus,,
PTH:cardiobactcrium,Pathogen,Cardiobactcrium,,
PTH:eikenella,Pathogen,Eikenella,,
PTH:kingella,Pathogen,Kingella,,
DR:ticarcillin,Drug,ticarcillin,,
PTH:coxiella-burnetii,Pathogen,Coxiella burnetii,,
DR:b-talactam,Drug,bétalactam,,
PTH:neoformans,Pathogen,neoformans,,
IF:s-i-v-tr-ng,ImagingFinding,sùi vô trùng,,
D:vi-m-n-i-t-m-m-c-huy-t-kh-i,Disease,viêm nội tâm mạc huyết khối,,
D:b-nh-tim-n-n,Disease,bệnh tim nền,,
DR:cytokine,Drug,cytokine,,
IF:ph-h-y-van-tim,ImagingFinding,Phá hủy van tim,,
D:nh-i-m-u-c-quan,Disease,Nhồi máu cơ quan,,
D:nhi-m-tr-ng,Disease,ổ nhiễm trùng,,
D:du-khu-n-huy-t,Disease,du khuẩn huyết,,
D:t-n-th-ng-m,Disease,tổn thương mô,,
D:t-n-th-ng-v-ng-m-c,Disease,tổn thương võng mạc,,
IF:ch-m-roth,ImagingFinding,chấm Roth,,
D:b-nh-m-u,Disease,bệnh máu,,
D:b-nh-collagen,Disease,bệnh collagen,,
D:thuy-n-t-c,Disease,Thuyên tắc,,
CS:au-h-s-n-tr-i,ClinicalSign,Đau hạ sườn trái,,
CS:au-vai-tr-i,ClinicalSign,Đau vai trái,,
D:p-xe-l-ch,Disease,Áp-xe lách,,
CS:au-v-ng-h-ng,ClinicalSign,Đau vùng hông,,
CS:n-t-osler,ClinicalSign,Nốt Osler,,
CS:sang-th-ng-janeway,ClinicalSign,Sang thương Janeway,,
CS:t-ban-xu-t-huy-t-da,ClinicalSign,Tử ban xuất huyết da,,
CS:xu-t-huy-t-d-i-m-ng-tay,ClinicalSign,Xuất huyết dưới móng tay,,
D:b-nh-l-u-lan-t-a,Disease,Bệnh lậu lan tỏa,,
CS:t-ban-xu-t-huy-t-d-i-da,ClinicalSign,Tử ban xuất huyết dưới da,,
CS:m-th-i-tim,ClinicalSign,Âm thổi ở tim,,
CS:m-th-i-thay-i-t-nh-ch-t,ClinicalSign,Âm thổi thay đổi tính chất,,
CS:b-t-th-ng-tk-t,ClinicalSign,Bất thường TK TƯ,,
D:bi-n-c-thuy-n-t-c-m-ch,Disease,Biến cố thuyên tắc mạch,,
AS:l-ch-to,AnatomicalSite,Lách to,,
CS:bi-u-hi-n-ngo-i-vi,ClinicalSign,Biểu hiện ngoại vi,,
CS:bu-n-n-n-n-n,ClinicalSign,Buồn nôn / nôn,,
CS:au-c-au-kh-p,ClinicalSign,Đau cơ / đau khớp,,
CS:xu-t-huy-t-d-i-m-ng,ClinicalSign,Xuất huyết dưới móng,,
CS:t-ban-xu-t-huy-t,ClinicalSign,Tử ban xuất huyết,,
AS:t-n-th-ng-v-ng-m-c,AnatomicalSite,Tổn thương võng mạc,,
LT:t-ng-t-c-l-ng-m-u,LabTest,tăng tốc độ lắng máu,,
D:thi-u-m-u-ng-s-c,Disease,thiếu máu đẳng sắc,,
LT:t-ng-u-r-m-u,LabTest,tăng u-rê máu,,
LT:ti-u-m-u-vi-th,LabTest,tiểu máu vi thể,,
LT:m-ni-u,LabTest,đạm niệu,,
LT:tr-ni-u,LabTest,trụ niệu,,
LT:c-y-m-u-d-ng-t-nh,LabTest,cấy máu dương tính,,
PTH:vi-khu-n-hi-u-kh,Pathogen,vi khuẩn hiếu khí,,
PTH:vi-khu-n-kh-nu-i-c-y,Pathogen,vi khuẩn khó nuôi cấy,,
IF:p-xe,ImagingFinding,Áp-xe,,
AS:m-t-th-t-ph-i,AnatomicalSite,Mặt thất phải,,
M:p-l-c-th-t-tr-i-ng-m-ch-ch,Measurement,Áp lực thất trái/động mạch chủ,,
PTH:vi-sinh-v-t,Pathogen,Vi sinh vật,,
D:p-xe-trong-tim,Disease,Áp-xe trong tim,,
LT:m-h-c,LabTest,Mô học,,
LT:m,LabTest,Mô,,
IF:kh-i-di-ng-trong-tim,ImagingFinding,Khối di động trong tim,,
CS:xu-t-huy-t-k-t-m-c,ClinicalSign,Xuất huyết kết mạc,,
CS:ch-m-roth,ClinicalSign,Chấm Roth,,
RF:d-ng-penicillin,RiskFactor,dị ứng penicillin,,
AS:van-tim-nh-n-t-o,AnatomicalSite,van tim nhân tạo,,
PTH:diphtheroids,Pathogen,Diphtheroids,,
PTH:streptococcus-g-y-vntmnt,Pathogen,Streptococcus gây VNTMNT,,
IF:t-i-ph-nh-nhi-m-tr-ng,ImagingFinding,túi phình nhiễm trùng,,
IF:p-xe-c-tim,ImagingFinding,áp-xe cơ tim,,
IF:p-xe-quanh-van,ImagingFinding,áp-xe quanh van,,
CS:n-i-m-ay,ClinicalSign,Nổi mề đay,,
CS:n-i-m-n-da,ClinicalSign,Nổi mẫn da,,
D:penicillin-allergy,Disease,Penicillin allergy,,
D:vntmnt-do-staphylococcus,Disease,VNTMNT do Staphylococcus,,
PTH:staphylococcus-nh-y-oxaclilin,Pathogen,Staphylococcus nhạy oxaclilin,,
D:vi-m-n-i-t-m-m-c-van-nh-n-t-o,Disease,Viêm nội tâm mạc van nhân tạo,,
PTH:staphylococcus-kh-ng-oxacilin,Pathogen,Staphylococcus kháng oxacilin,,
G:ph-c-14-6,Guideline,Phác đồ 14.6,,
PTH:hacek,Pathogen,HACEK,,
DR:cephalosporin-th-h-3,Drug,cephalosporin thế hệ 3,,
PTH:torulopsis,Pathogen,Torulopsis,,
D:vi-m-t-c-t-nh-m-ch,Disease,viêm tắc tĩnh mạch,,
D:nhi-m-tr-ng-ca-t-te,Disease,nhiễm trùng ca-tê-te,,
CS:s-t-do-thu-c,ClinicalSign,sốt do thuốc,,
D:p-xe-c-tim,Disease,áp-xe cơ tim,,
D:p-xe-v-ng-van,Disease,áp-xe vòng van,,
D:nhi-m-tr-ng-x-m-l-n-quanh-van,Disease,nhiễm trùng xâm lấn quanh van,,
D:r-i-lo-n-ho-t-ng-van-tim,Disease,Rối loạn hoạt động van tim,,
D:t-c-van-2-l,Disease,Tắc van 2 lá,,
PTH:brucella,Pathogen,Brucella,,
PTH:enterococcus-kh-ng-thu-c,Pathogen,Enterococcus kháng thuốc,,
D:nhi-m-tr-ng-x-m-l-n-quanh-van,Disease,Nhiễm trùng xâm lấn quanh van,,
IF:p-xe-v-ng-van,ImagingFinding,áp-xe vòng van,,
IF:p-xe-v-ch-li-n-th-t,ImagingFinding,áp-xe vách liên thất,,
IF:ng-d-trong-tim,ImagingFinding,đường dò trong tim,,
AS:van-t-nhi-n,AnatomicalSite,van tự nhiên,,
LT:c-y-m-u-m-t-nh,LabTest,cấy máu âm tính,,
D:tai-bi-n-m-ch-m-u-n-o,Disease,tai biến mạch máu não,,
D:tai-bi-n-xu-t-huy-t,Disease,tai biến xuất huyết,,
D:i-u-ki-n-tim-m-ch,Disease,điều kiện tim mạch,,
PR:l-p-m-ch-n-o,Procedure,lấp mạch não,,
